,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
409,NSW1,2015/01/09 13:00:00,10831.21,60.78,TRADE
410,NSW1,2015/01/09 13:30:00,10953.25,59.22,TRADE
411,NSW1,2015/01/09 14:00:00,11002.24,54.7,TRADE
412,NSW1,2015/01/09 14:30:00,11059.48,55.32,TRADE
413,NSW1,2015/01/09 15:00:00,11096.85,57.17,TRADE
414,NSW1,2015/01/09 15:30:00,10799.94,44.53,TRADE
415,NSW1,2015/01/09 16:00:00,10498.14,42.01,TRADE
416,NSW1,2015/01/09 16:30:00,10247.83,40.29,TRADE
417,NSW1,2015/01/09 17:00:00,9938.87,40.96,TRADE
418,NSW1,2015/01/09 17:30:00,9614.8,31.74,TRADE
419,NSW1,2015/01/09 18:00:00,9467.43,33.58,TRADE
420,NSW1,2015/01/09 18:30:00,9237.71,32.25,TRADE
421,NSW1,2015/01/09 19:00:00,9078.97,32.58,TRADE
422,NSW1,2015/01/09 19:30:00,9116.12,33.24,TRADE
423,NSW1,2015/01/09 20:00:00,9012.39,32.82,TRADE
424,NSW1,2015/01/09 20:30:00,8872.9,32.81,TRADE
425,NSW1,2015/01/09 21:00:00,8553.42,28.82,TRADE
426,NSW1,2015/01/09 21:30:00,8498.52,30.05,TRADE
427,NSW1,2015/01/09 22:00:00,8294.35,28.71,TRADE
428,NSW1,2015/01/09 22:30:00,8249.1,33.57,TRADE
429,NSW1,2015/01/09 23:00:00,7999.7,21.91,TRADE
430,NSW1,2015/01/09 23:30:00,7745.16,30.42,TRADE
431,NSW1,2015/01/10 00:00:00,7541.11,31.23,TRADE
432,NSW1,2015/01/10 00:30:00,7263.0,32.72,TRADE
433,NSW1,2015/01/10 01:00:00,6975.55,31.69,TRADE
434,NSW1,2015/01/10 01:30:00,6677.46,27.48,TRADE
435,NSW1,2015/01/10 02:00:00,6452.79,26.78,TRADE
436,NSW1,2015/01/10 02:30:00,6295.13,24.29,TRADE
437,NSW1,2015/01/10 03:00:00,6172.64,23.95,TRADE
438,NSW1,2015/01/10 03:30:00,6164.1,25.87,TRADE
439,NSW1,2015/01/10 04:00:00,6170.51,23.82,TRADE
440,NSW1,2015/01/10 04:30:00,6188.16,25.89,TRADE
441,NSW1,2015/01/10 05:00:00,6286.67,24.15,TRADE
442,NSW1,2015/01/10 05:30:00,6355.68,19.59,TRADE
443,NSW1,2015/01/10 06:00:00,6507.28,18.84,TRADE
444,NSW1,2015/01/10 06:30:00,6781.24,20.4,TRADE
445,NSW1,2015/01/10 07:00:00,7065.68,24.58,TRADE
446,NSW1,2015/01/10 07:30:00,7433.16,27.03,TRADE
447,NSW1,2015/01/10 08:00:00,7694.34,27.98,TRADE
448,NSW1,2015/01/10 08:30:00,8020.28,30.05,TRADE
449,NSW1,2015/01/10 09:00:00,8191.9,32.07,TRADE
450,NSW1,2015/01/10 09:30:00,8316.74,31.59,TRADE
451,NSW1,2015/01/10 10:00:00,8414.85,32.34,TRADE
452,NSW1,2015/01/10 10:30:00,8536.05,30.83,TRADE
453,NSW1,2015/01/10 11:00:00,8671.37,30.03,TRADE
454,NSW1,2015/01/10 11:30:00,8775.4,29.31,TRADE
455,NSW1,2015/01/10 12:00:00,8774.25,28.18,TRADE
456,NSW1,2015/01/10 12:30:00,8837.92,31.91,TRADE
457,NSW1,2015/01/10 13:00:00,8865.33,32.44,TRADE
458,NSW1,2015/01/10 13:30:00,8935.32,32.47,TRADE
459,NSW1,2015/01/10 14:00:00,8936.26,32.2,TRADE
460,NSW1,2015/01/10 14:30:00,8929.57,32.02,TRADE
461,NSW1,2015/01/10 15:00:00,8949.26,32.27,TRADE
462,NSW1,2015/01/10 15:30:00,8891.95,30.29,TRADE
463,NSW1,2015/01/10 16:00:00,8905.56,31.99,TRADE
464,NSW1,2015/01/10 16:30:00,8851.23,28.9,TRADE
465,NSW1,2015/01/10 17:00:00,8952.69,33.14,TRADE
466,NSW1,2015/01/10 17:30:00,8877.51,32.72,TRADE
467,NSW1,2015/01/10 18:00:00,8747.55,31.67,TRADE
468,NSW1,2015/01/10 18:30:00,8500.21,28.75,TRADE
469,NSW1,2015/01/10 19:00:00,8313.67,28.11,TRADE
470,NSW1,2015/01/10 19:30:00,8240.0,28.12,TRADE
471,NSW1,2015/01/10 20:00:00,8196.13,30.25,TRADE
472,NSW1,2015/01/10 20:30:00,8056.91,28.02,TRADE
473,NSW1,2015/01/10 21:00:00,7842.17,27.88,TRADE
474,NSW1,2015/01/10 21:30:00,7724.4,26.17,TRADE
475,NSW1,2015/01/10 22:00:00,7530.25,25.39,TRADE
476,NSW1,2015/01/10 22:30:00,7435.64,27.09,TRADE
477,NSW1,2015/01/10 23:00:00,7279.06,22.07,TRADE
478,NSW1,2015/01/10 23:30:00,7008.66,24.54,TRADE
479,NSW1,2015/01/11 00:00:00,6821.88,23.06,TRADE
480,NSW1,2015/01/11 00:30:00,6632.49,29.6,TRADE
481,NSW1,2015/01/11 01:00:00,6480.87,29.94,TRADE
482,NSW1,2015/01/11 01:30:00,6197.69,27.25,TRADE
483,NSW1,2015/01/11 02:00:00,6044.22,24.38,TRADE
484,NSW1,2015/01/11 02:30:00,5899.47,21.94,TRADE
485,NSW1,2015/01/11 03:00:00,5859.74,23.1,TRADE
486,NSW1,2015/01/11 03:30:00,5785.63,21.57,TRADE
487,NSW1,2015/01/11 04:00:00,5738.03,19.09,TRADE
488,NSW1,2015/01/11 04:30:00,5809.87,22.04,TRADE
489,NSW1,2015/01/11 05:00:00,5818.38,19.4,TRADE
490,NSW1,2015/01/11 05:30:00,5964.18,19.4,TRADE
491,NSW1,2015/01/11 06:00:00,6006.08,18.96,TRADE
492,NSW1,2015/01/11 06:30:00,6264.1,21.98,TRADE
493,NSW1,2015/01/11 07:00:00,6540.13,25.57,TRADE
494,NSW1,2015/01/11 07:30:00,6792.29,26.97,TRADE
495,NSW1,2015/01/11 08:00:00,7037.14,27.96,TRADE
496,NSW1,2015/01/11 08:30:00,7277.47,28.06,TRADE
497,NSW1,2015/01/11 09:00:00,7525.17,31.08,TRADE
498,NSW1,2015/01/11 09:30:00,7665.07,30.68,TRADE
499,NSW1,2015/01/11 10:00:00,7669.94,22.46,TRADE
500,NSW1,2015/01/11 10:30:00,7660.41,27.89,TRADE
501,NSW1,2015/01/11 11:00:00,7613.59,28.05,TRADE
502,NSW1,2015/01/11 11:30:00,7598.86,28.77,TRADE
503,NSW1,2015/01/11 12:00:00,7576.82,28.51,TRADE
504,NSW1,2015/01/11 12:30:00,7500.3,28.6,TRADE
505,NSW1,2015/01/11 13:00:00,7488.62,28.45,TRADE
506,NSW1,2015/01/11 13:30:00,7366.96,29.73,TRADE
507,NSW1,2015/01/11 14:00:00,7378.62,28.67,TRADE
508,NSW1,2015/01/11 14:30:00,7426.58,28.4,TRADE
509,NSW1,2015/01/11 15:00:00,7432.11,28.99,TRADE
510,NSW1,2015/01/11 15:30:00,7464.93,29.95,TRADE
511,NSW1,2015/01/11 16:00:00,7466.65,28.66,TRADE
512,NSW1,2015/01/11 16:30:00,7462.21,28.1,TRADE
513,NSW1,2015/01/11 17:00:00,7529.61,28.13,TRADE
514,NSW1,2015/01/11 17:30:00,7549.37,28.62,TRADE
515,NSW1,2015/01/11 18:00:00,7558.59,28.16,TRADE
516,NSW1,2015/01/11 18:30:00,7417.14,29.64,TRADE
517,NSW1,2015/01/11 19:00:00,7348.58,28.39,TRADE
518,NSW1,2015/01/11 19:30:00,7370.79,29.23,TRADE
519,NSW1,2015/01/11 20:00:00,7365.01,28.23,TRADE
520,NSW1,2015/01/11 20:30:00,7289.91,30.86,TRADE
521,NSW1,2015/01/11 21:00:00,7140.54,29.29,TRADE
522,NSW1,2015/01/11 21:30:00,7094.76,28.07,TRADE
523,NSW1,2015/01/11 22:00:00,6945.17,27.35,TRADE
524,NSW1,2015/01/11 22:30:00,6892.19,26.88,TRADE
525,NSW1,2015/01/11 23:00:00,6718.23,26.81,TRADE
526,NSW1,2015/01/11 23:30:00,6523.5,26.74,TRADE
527,NSW1,2015/01/12 00:00:00,6449.66,27.4,TRADE
528,NSW1,2015/01/12 00:30:00,6331.14,27.15,TRADE
529,NSW1,2015/01/12 01:00:00,6164.86,24.63,TRADE
530,NSW1,2015/01/12 01:30:00,5924.1,23.4,TRADE
531,NSW1,2015/01/12 02:00:00,5757.31,21.53,TRADE
532,NSW1,2015/01/12 02:30:00,5693.91,18.96,TRADE
533,NSW1,2015/01/12 03:00:00,5654.33,18.96,TRADE
534,NSW1,2015/01/12 03:30:00,5674.15,18.96,TRADE
535,NSW1,2015/01/12 04:00:00,5758.04,22.0,TRADE
536,NSW1,2015/01/12 04:30:00,5951.89,27.49,TRADE
537,NSW1,2015/01/12 05:00:00,6197.67,27.97,TRADE
538,NSW1,2015/01/12 05:30:00,6621.13,29.5,TRADE
539,NSW1,2015/01/12 06:00:00,7018.29,28.37,TRADE
540,NSW1,2015/01/12 06:30:00,7474.5,30.48,TRADE
541,NSW1,2015/01/12 07:00:00,7870.75,36.35,TRADE
542,NSW1,2015/01/12 07:30:00,8176.47,36.93,TRADE
543,NSW1,2015/01/12 08:00:00,8493.37,40.93,TRADE
544,NSW1,2015/01/12 08:30:00,8559.77,34.33,TRADE
545,NSW1,2015/01/12 09:00:00,8617.87,36.11,TRADE
546,NSW1,2015/01/12 09:30:00,8704.76,37.87,TRADE
547,NSW1,2015/01/12 10:00:00,8789.77,36.5,TRADE
548,NSW1,2015/01/12 10:30:00,8769.61,35.71,TRADE
549,NSW1,2015/01/12 11:00:00,8684.02,36.72,TRADE
550,NSW1,2015/01/12 11:30:00,8691.45,39.25,TRADE
551,NSW1,2015/01/12 12:00:00,8683.26,38.18,TRADE
552,NSW1,2015/01/12 12:30:00,8672.26,37.34,TRADE
553,NSW1,2015/01/12 13:00:00,8622.73,37.38,TRADE
554,NSW1,2015/01/12 13:30:00,8589.36,36.15,TRADE
555,NSW1,2015/01/12 14:00:00,8611.96,39.82,TRADE
556,NSW1,2015/01/12 14:30:00,8589.73,42.04,TRADE
557,NSW1,2015/01/12 15:00:00,8601.49,42.69,TRADE
558,NSW1,2015/01/12 15:30:00,8599.6,40.94,TRADE
559,NSW1,2015/01/12 16:00:00,8617.01,41.45,TRADE
560,NSW1,2015/01/12 16:30:00,8647.51,43.66,TRADE
561,NSW1,2015/01/12 17:00:00,8661.39,44.62,TRADE
562,NSW1,2015/01/12 17:30:00,8526.17,39.6,TRADE
563,NSW1,2015/01/12 18:00:00,8482.89,39.2,TRADE
564,NSW1,2015/01/12 18:30:00,8287.85,36.39,TRADE
565,NSW1,2015/01/12 19:00:00,8244.24,39.27,TRADE
566,NSW1,2015/01/12 19:30:00,8188.76,35.73,TRADE
567,NSW1,2015/01/12 20:00:00,8215.4,38.96,TRADE
568,NSW1,2015/01/12 20:30:00,8109.57,36.56,TRADE
569,NSW1,2015/01/12 21:00:00,7874.37,33.54,TRADE
570,NSW1,2015/01/12 21:30:00,7827.81,33.26,TRADE
571,NSW1,2015/01/12 22:00:00,7608.24,29.53,TRADE
572,NSW1,2015/01/12 22:30:00,7553.31,32.38,TRADE
573,NSW1,2015/01/12 23:00:00,7494.12,32.14,TRADE
574,NSW1,2015/01/12 23:30:00,7321.06,33.22,TRADE
575,NSW1,2015/01/13 00:00:00,7213.94,32.14,TRADE
576,NSW1,2015/01/13 00:30:00,6982.62,30.71,TRADE
577,NSW1,2015/01/13 01:00:00,6800.29,33.77,TRADE
578,NSW1,2015/01/13 01:30:00,6414.62,27.67,TRADE
579,NSW1,2015/01/13 02:00:00,6178.73,27.81,TRADE
580,NSW1,2015/01/13 02:30:00,6018.21,26.31,TRADE
581,NSW1,2015/01/13 03:00:00,5976.47,27.84,TRADE
582,NSW1,2015/01/13 03:30:00,5957.39,27.63,TRADE
583,NSW1,2015/01/13 04:00:00,6069.25,30.47,TRADE
584,NSW1,2015/01/13 04:30:00,6232.69,31.08,TRADE
585,NSW1,2015/01/13 05:00:00,6434.83,28.8,TRADE
586,NSW1,2015/01/13 05:30:00,6833.41,35.14,TRADE
587,NSW1,2015/01/13 06:00:00,7224.51,31.08,TRADE
588,NSW1,2015/01/13 06:30:00,7622.49,34.67,TRADE
589,NSW1,2015/01/13 07:00:00,8030.74,38.36,TRADE
590,NSW1,2015/01/13 07:30:00,8283.0,34.35,TRADE
591,NSW1,2015/01/13 08:00:00,8508.88,35.23,TRADE
592,NSW1,2015/01/13 08:30:00,8755.04,37.61,TRADE
593,NSW1,2015/01/13 09:00:00,8845.08,37.29,TRADE
594,NSW1,2015/01/13 09:30:00,8947.08,36.97,TRADE
595,NSW1,2015/01/13 10:00:00,8977.26,35.89,TRADE
596,NSW1,2015/01/13 10:30:00,9058.89,35.29,TRADE
597,NSW1,2015/01/13 11:00:00,9068.4,38.2,TRADE
598,NSW1,2015/01/13 11:30:00,9079.29,35.82,TRADE
599,NSW1,2015/01/13 12:00:00,9137.09,39.18,TRADE
600,NSW1,2015/01/13 12:30:00,9147.23,36.04,TRADE
601,NSW1,2015/01/13 13:00:00,9261.42,35.97,TRADE
602,NSW1,2015/01/13 13:30:00,9333.8,37.29,TRADE
603,NSW1,2015/01/13 14:00:00,9411.6,36.19,TRADE
604,NSW1,2015/01/13 14:30:00,9453.78,37.25,TRADE
605,NSW1,2015/01/13 15:00:00,9602.31,36.42,TRADE
606,NSW1,2015/01/13 15:30:00,9631.97,37.68,TRADE
607,NSW1,2015/01/13 16:00:00,9648.03,38.27,TRADE
608,NSW1,2015/01/13 16:30:00,9572.29,35.61,TRADE
609,NSW1,2015/01/13 17:00:00,9458.15,35.46,TRADE
610,NSW1,2015/01/13 17:30:00,9271.61,33.46,TRADE
611,NSW1,2015/01/13 18:00:00,9137.82,32.38,TRADE
612,NSW1,2015/01/13 18:30:00,8959.14,32.52,TRADE
613,NSW1,2015/01/13 19:00:00,8852.82,32.34,TRADE
614,NSW1,2015/01/13 19:30:00,8827.68,32.58,TRADE
615,NSW1,2015/01/13 20:00:00,8813.36,32.5,TRADE
616,NSW1,2015/01/13 20:30:00,8644.61,31.98,TRADE
617,NSW1,2015/01/13 21:00:00,8366.12,30.42,TRADE
618,NSW1,2015/01/13 21:30:00,8331.13,30.42,TRADE
619,NSW1,2015/01/13 22:00:00,8063.49,27.99,TRADE
620,NSW1,2015/01/13 22:30:00,7953.37,27.97,TRADE
621,NSW1,2015/01/13 23:00:00,7759.34,27.86,TRADE
622,NSW1,2015/01/13 23:30:00,7529.64,28.78,TRADE
623,NSW1,2015/01/14 00:00:00,7389.71,29.09,TRADE
624,NSW1,2015/01/14 00:30:00,7140.69,28.14,TRADE
625,NSW1,2015/01/14 01:00:00,6909.3,28.57,TRADE
626,NSW1,2015/01/14 01:30:00,6514.84,25.23,TRADE
627,NSW1,2015/01/14 02:00:00,6273.61,21.04,TRADE
628,NSW1,2015/01/14 02:30:00,6179.18,20.99,TRADE
629,NSW1,2015/01/14 03:00:00,6072.62,21.72,TRADE
630,NSW1,2015/01/14 03:30:00,6060.16,20.75,TRADE
631,NSW1,2015/01/14 04:00:00,6163.03,24.59,TRADE
632,NSW1,2015/01/14 04:30:00,6367.88,24.64,TRADE
633,NSW1,2015/01/14 05:00:00,6542.24,24.41,TRADE
634,NSW1,2015/01/14 05:30:00,6953.68,26.1,TRADE
635,NSW1,2015/01/14 06:00:00,7341.92,27.43,TRADE
636,NSW1,2015/01/14 06:30:00,7867.85,31.04,TRADE
637,NSW1,2015/01/14 07:00:00,8382.99,39.03,TRADE
638,NSW1,2015/01/14 07:30:00,8787.29,35.93,TRADE
639,NSW1,2015/01/14 08:00:00,9068.4,40.71,TRADE
640,NSW1,2015/01/14 08:30:00,9370.24,41.1,TRADE
641,NSW1,2015/01/14 09:00:00,9520.11,40.0,TRADE
642,NSW1,2015/01/14 09:30:00,9564.5,36.89,TRADE
643,NSW1,2015/01/14 10:00:00,9674.29,35.94,TRADE
644,NSW1,2015/01/14 10:30:00,9721.48,38.56,TRADE
645,NSW1,2015/01/14 11:00:00,9768.8,34.97,TRADE
646,NSW1,2015/01/14 11:30:00,9838.6,37.86,TRADE
647,NSW1,2015/01/14 12:00:00,9925.75,34.97,TRADE
648,NSW1,2015/01/14 12:30:00,10042.31,35.38,TRADE
649,NSW1,2015/01/14 13:00:00,10138.5,37.41,TRADE
650,NSW1,2015/01/14 13:30:00,10237.04,36.75,TRADE
651,NSW1,2015/01/14 14:00:00,10318.0,35.96,TRADE
652,NSW1,2015/01/14 14:30:00,10414.12,33.7,TRADE
653,NSW1,2015/01/14 15:00:00,10496.58,33.71,TRADE
654,NSW1,2015/01/14 15:30:00,10543.14,32.83,TRADE
655,NSW1,2015/01/14 16:00:00,10631.19,35.11,TRADE
656,NSW1,2015/01/14 16:30:00,10647.05,35.97,TRADE
657,NSW1,2015/01/14 17:00:00,10520.61,34.19,TRADE
658,NSW1,2015/01/14 17:30:00,10234.46,32.81,TRADE
659,NSW1,2015/01/14 18:00:00,10039.47,32.6,TRADE
660,NSW1,2015/01/14 18:30:00,9738.42,33.56,TRADE
661,NSW1,2015/01/14 19:00:00,9440.05,33.09,TRADE
662,NSW1,2015/01/14 19:30:00,9301.79,37.59,TRADE
663,NSW1,2015/01/14 20:00:00,9296.43,48.14,TRADE
664,NSW1,2015/01/14 20:30:00,9152.83,41.83,TRADE
665,NSW1,2015/01/14 21:00:00,8772.89,32.81,TRADE
666,NSW1,2015/01/14 21:30:00,8590.8,31.33,TRADE
667,NSW1,2015/01/14 22:00:00,8255.05,27.96,TRADE
668,NSW1,2015/01/14 22:30:00,8033.15,34.77,TRADE
669,NSW1,2015/01/14 23:00:00,7821.78,31.14,TRADE
670,NSW1,2015/01/14 23:30:00,7588.57,31.5,TRADE
671,NSW1,2015/01/15 00:00:00,7385.31,31.06,TRADE
672,NSW1,2015/01/15 00:30:00,7160.59,29.01,TRADE
673,NSW1,2015/01/15 01:00:00,6884.24,26.83,TRADE
674,NSW1,2015/01/15 01:30:00,6610.38,23.31,TRADE
675,NSW1,2015/01/15 02:00:00,6372.96,22.43,TRADE
676,NSW1,2015/01/15 02:30:00,6228.96,19.45,TRADE
677,NSW1,2015/01/15 03:00:00,6161.66,18.96,TRADE
678,NSW1,2015/01/15 03:30:00,6156.18,18.96,TRADE
679,NSW1,2015/01/15 04:00:00,6209.12,18.63,TRADE
680,NSW1,2015/01/15 04:30:00,6369.05,20.39,TRADE
681,NSW1,2015/01/15 05:00:00,6548.1,23.35,TRADE
682,NSW1,2015/01/15 05:30:00,6966.91,26.35,TRADE
683,NSW1,2015/01/15 06:00:00,7340.33,27.61,TRADE
684,NSW1,2015/01/15 06:30:00,7816.41,28.77,TRADE
685,NSW1,2015/01/15 07:00:00,8178.75,36.17,TRADE
686,NSW1,2015/01/15 07:30:00,8494.84,36.93,TRADE
687,NSW1,2015/01/15 08:00:00,8725.24,38.72,TRADE
688,NSW1,2015/01/15 08:30:00,8917.07,43.15,TRADE
689,NSW1,2015/01/15 09:00:00,9049.56,37.72,TRADE
690,NSW1,2015/01/15 09:30:00,9162.67,35.9,TRADE
691,NSW1,2015/01/15 10:00:00,9219.14,37.37,TRADE
692,NSW1,2015/01/15 10:30:00,9312.61,37.6,TRADE
693,NSW1,2015/01/15 11:00:00,9382.56,37.23,TRADE
694,NSW1,2015/01/15 11:30:00,9397.11,37.32,TRADE
695,NSW1,2015/01/15 12:00:00,9391.13,35.4,TRADE
696,NSW1,2015/01/15 12:30:00,9466.4,36.68,TRADE
697,NSW1,2015/01/15 13:00:00,9500.34,36.21,TRADE
698,NSW1,2015/01/15 13:30:00,9553.47,35.88,TRADE
699,NSW1,2015/01/15 14:00:00,9550.88,35.61,TRADE
700,NSW1,2015/01/15 14:30:00,9599.02,35.02,TRADE
701,NSW1,2015/01/15 15:00:00,9633.89,35.35,TRADE
702,NSW1,2015/01/15 15:30:00,9670.28,35.76,TRADE
703,NSW1,2015/01/15 16:00:00,9748.21,34.86,TRADE
704,NSW1,2015/01/15 16:30:00,9721.5,36.21,TRADE
705,NSW1,2015/01/15 17:00:00,9746.14,35.81,TRADE
706,NSW1,2015/01/15 17:30:00,9542.05,32.45,TRADE
707,NSW1,2015/01/15 18:00:00,9419.66,32.73,TRADE
708,NSW1,2015/01/15 18:30:00,9185.23,32.44,TRADE
709,NSW1,2015/01/15 19:00:00,8988.05,40.96,TRADE
710,NSW1,2015/01/15 19:30:00,8887.68,35.81,TRADE
711,NSW1,2015/01/15 20:00:00,8891.42,35.61,TRADE
712,NSW1,2015/01/15 20:30:00,8645.36,35.72,TRADE
713,NSW1,2015/01/15 21:00:00,8447.67,35.98,TRADE
714,NSW1,2015/01/15 21:30:00,8370.42,33.48,TRADE
715,NSW1,2015/01/15 22:00:00,8102.53,31.08,TRADE
716,NSW1,2015/01/15 22:30:00,7961.52,34.98,TRADE
717,NSW1,2015/01/15 23:00:00,7772.99,34.51,TRADE
718,NSW1,2015/01/15 23:30:00,7481.69,31.5,TRADE
719,NSW1,2015/01/16 00:00:00,7322.57,29.82,TRADE
720,NSW1,2015/01/16 00:30:00,7086.22,26.34,TRADE
721,NSW1,2015/01/16 01:00:00,6865.36,25.74,TRADE
722,NSW1,2015/01/16 01:30:00,6590.33,25.1,TRADE
723,NSW1,2015/01/16 02:00:00,6363.48,22.79,TRADE
724,NSW1,2015/01/16 02:30:00,6269.41,22.27,TRADE
725,NSW1,2015/01/16 03:00:00,6199.71,19.95,TRADE
726,NSW1,2015/01/16 03:30:00,6211.61,18.96,TRADE
727,NSW1,2015/01/16 04:00:00,6216.48,18.96,TRADE
728,NSW1,2015/01/16 04:30:00,6436.36,21.75,TRADE
729,NSW1,2015/01/16 05:00:00,6601.17,22.5,TRADE
730,NSW1,2015/01/16 05:30:00,6987.79,24.43,TRADE
731,NSW1,2015/01/16 06:00:00,7353.68,26.37,TRADE
732,NSW1,2015/01/16 06:30:00,7777.19,27.98,TRADE
733,NSW1,2015/01/16 07:00:00,8191.76,30.59,TRADE
734,NSW1,2015/01/16 07:30:00,8536.29,32.34,TRADE
735,NSW1,2015/01/16 08:00:00,8785.25,30.75,TRADE
736,NSW1,2015/01/16 08:30:00,8925.74,28.29,TRADE
737,NSW1,2015/01/16 09:00:00,9044.06,28.45,TRADE
738,NSW1,2015/01/16 09:30:00,9149.1,28.01,TRADE
739,NSW1,2015/01/16 10:00:00,9167.06,28.0,TRADE
740,NSW1,2015/01/16 10:30:00,9211.06,28.1,TRADE
741,NSW1,2015/01/16 11:00:00,9260.09,28.31,TRADE
742,NSW1,2015/01/16 11:30:00,9262.82,28.69,TRADE
743,NSW1,2015/01/16 12:00:00,9303.17,28.63,TRADE
744,NSW1,2015/01/16 12:30:00,9378.37,29.79,TRADE
745,NSW1,2015/01/16 13:00:00,9479.37,28.46,TRADE
746,NSW1,2015/01/16 13:30:00,9521.64,29.45,TRADE
747,NSW1,2015/01/16 14:00:00,9666.88,31.61,TRADE
748,NSW1,2015/01/16 14:30:00,9760.14,34.51,TRADE
749,NSW1,2015/01/16 15:00:00,9859.65,33.2,TRADE
750,NSW1,2015/01/16 15:30:00,9934.23,38.53,TRADE
751,NSW1,2015/01/16 16:00:00,10053.24,35.01,TRADE
752,NSW1,2015/01/16 16:30:00,10098.17,36.71,TRADE
753,NSW1,2015/01/16 17:00:00,10045.51,36.36,TRADE
754,NSW1,2015/01/16 17:30:00,9836.07,36.23,TRADE
755,NSW1,2015/01/16 18:00:00,9683.21,31.72,TRADE
756,NSW1,2015/01/16 18:30:00,9427.04,27.78,TRADE
757,NSW1,2015/01/16 19:00:00,9203.07,31.14,TRADE
758,NSW1,2015/01/16 19:30:00,9050.0,31.55,TRADE
759,NSW1,2015/01/16 20:00:00,9045.4,36.02,TRADE
760,NSW1,2015/01/16 20:30:00,8863.61,31.39,TRADE
761,NSW1,2015/01/16 21:00:00,8570.6,30.71,TRADE
762,NSW1,2015/01/16 21:30:00,8519.79,28.77,TRADE
763,NSW1,2015/01/16 22:00:00,8244.63,27.92,TRADE
764,NSW1,2015/01/16 22:30:00,8014.91,28.17,TRADE
765,NSW1,2015/01/16 23:00:00,7790.54,28.02,TRADE
766,NSW1,2015/01/16 23:30:00,7469.33,24.93,TRADE
767,NSW1,2015/01/17 00:00:00,7274.67,24.34,TRADE
768,NSW1,2015/01/17 00:30:00,6895.32,23.84,TRADE
769,NSW1,2015/01/17 01:00:00,6661.73,24.43,TRADE
770,NSW1,2015/01/17 01:30:00,6370.2,20.5,TRADE
771,NSW1,2015/01/17 02:00:00,6087.7,17.99,TRADE
772,NSW1,2015/01/17 02:30:00,5926.94,18.48,TRADE
773,NSW1,2015/01/17 03:00:00,5804.97,17.6,TRADE
774,NSW1,2015/01/17 03:30:00,5772.38,16.62,TRADE
775,NSW1,2015/01/17 04:00:00,5779.75,12.94,TRADE
776,NSW1,2015/01/17 04:30:00,5875.73,17.79,TRADE
777,NSW1,2015/01/17 05:00:00,5924.11,17.9,TRADE
778,NSW1,2015/01/17 05:30:00,6029.57,18.57,TRADE
779,NSW1,2015/01/17 06:00:00,6194.79,19.33,TRADE
780,NSW1,2015/01/17 06:30:00,6452.97,19.35,TRADE
781,NSW1,2015/01/17 07:00:00,6783.27,22.59,TRADE
782,NSW1,2015/01/17 07:30:00,7128.94,22.87,TRADE
783,NSW1,2015/01/17 08:00:00,7396.62,23.18,TRADE
784,NSW1,2015/01/17 08:30:00,7605.89,25.35,TRADE
785,NSW1,2015/01/17 09:00:00,7601.59,24.78,TRADE
786,NSW1,2015/01/17 09:30:00,7799.8,24.83,TRADE
787,NSW1,2015/01/17 10:00:00,7827.59,24.7,TRADE
788,NSW1,2015/01/17 10:30:00,7927.88,24.57,TRADE
789,NSW1,2015/01/17 11:00:00,8046.06,27.66,TRADE
790,NSW1,2015/01/17 11:30:00,8153.0,27.97,TRADE
791,NSW1,2015/01/17 12:00:00,8269.76,27.97,TRADE
792,NSW1,2015/01/17 12:30:00,8360.81,27.98,TRADE
793,NSW1,2015/01/17 13:00:00,8536.16,28.38,TRADE
794,NSW1,2015/01/17 13:30:00,8659.58,30.19,TRADE
795,NSW1,2015/01/17 14:00:00,8780.87,32.76,TRADE
796,NSW1,2015/01/17 14:30:00,8911.16,33.46,TRADE
797,NSW1,2015/01/17 15:00:00,9112.91,35.01,TRADE
798,NSW1,2015/01/17 15:30:00,9216.54,33.38,TRADE
799,NSW1,2015/01/17 16:00:00,9386.23,34.75,TRADE
800,NSW1,2015/01/17 16:30:00,9425.65,37.71,TRADE
801,NSW1,2015/01/17 17:00:00,9501.17,39.8,TRADE
802,NSW1,2015/01/17 17:30:00,9391.13,33.71,TRADE
803,NSW1,2015/01/17 18:00:00,9309.1,34.08,TRADE
804,NSW1,2015/01/17 18:30:00,9156.59,33.62,TRADE
805,NSW1,2015/01/17 19:00:00,8875.57,34.66,TRADE
806,NSW1,2015/01/17 19:30:00,8676.75,33.54,TRADE
807,NSW1,2015/01/17 20:00:00,8726.17,35.81,TRADE
808,NSW1,2015/01/17 20:30:00,8601.37,34.08,TRADE
809,NSW1,2015/01/17 21:00:00,8432.2,34.03,TRADE
810,NSW1,2015/01/17 21:30:00,8234.3,32.37,TRADE
811,NSW1,2015/01/17 22:00:00,7977.71,28.67,TRADE
812,NSW1,2015/01/17 22:30:00,7822.07,29.13,TRADE
813,NSW1,2015/01/17 23:00:00,7579.8,29.15,TRADE
814,NSW1,2015/01/17 23:30:00,7307.36,28.09,TRADE
815,NSW1,2015/01/18 00:00:00,7143.17,70.01,TRADE
816,NSW1,2015/01/18 00:30:00,6900.86,31.2,TRADE
817,NSW1,2015/01/18 01:00:00,6643.23,27.99,TRADE
818,NSW1,2015/01/18 01:30:00,6323.86,24.73,TRADE
